Object_ID,Year,Event_Count,Neighbourhood
3441,2021,1,The Beaches (063)
3442,2021,2657,Regent Park (072)
3443,2021,1523,Bedford Park-Nortown (039)
3444,2021,2,Runnymede-Bloor West Village (089)
3445,2021,4377,Oakdale-Beverley Heights (154)
3446,2021,3081,Golfdale-Cedarbrae-Woburn (141)
3447,2021,1,Yorkdale-Glen Park (031)
3448,2021,1,East L'Amoreaux (148)
3449,2021,1,Etobicoke City Centre (159)
3450,2021,1,Harbourfront-CityPlace (165)
3451,2021,1,Corso Italia-Davenport (092)
3452,2021,242,Bedford Park-Nortown (039)
3453,2021,2,Kensington-Chinatown (078)
3454,2021,535,Casa Loma (096)
3455,2021,3,University (079)
3456,2021,1,Yorkdale-Glen Park (031)
3457,2021,1,Banbury-Don Mills (042)
3458,2021,1,West Queen West (162)
3459,2021,1,Casa Loma (096)
3460,2021,1155,Mount Pleasant East (099)
3461,2021,4,NSA (NSA)
3462,2021,10,Forest Hill North (102)
3463,2021,1,Rosedale-Moore Park (098)
3464,2021,1,Cabbagetown-South St.James Town (071)
3465,2021,411,Forest Hill North (102)
3466,2021,5,Fort York-Liberty Village (163)
3467,2021,1,Clanton Park (033)
3468,2021,1050,Leaside-Bennington (056)
3469,2021,2,North St.James Town (074)
3470,2021,1835,South Eglinton-Davisville (174)
3471,2021,21,Church-Wellesley (167)
3472,2021,1,Yonge-Bay Corridor (170)
3473,2021,1850,Thorncliffe Park (055)
3474,2021,2135,North Toronto (173)
3475,2021,1024,Yonge-St.Clair (097)
3476,2021,1,St Lawrence-East Bayfront-The Islands (166)
3477,2021,291,Bridle Path-Sunnybrook-York Mills (041)
3478,2021,678,St.Andrew-Windfields (040)
3479,2021,41,Bedford Park-Nortown (039)
3480,2021,270,South Riverdale (070)
3481,2021,1,Oakdale-Beverley Heights (154)
3482,2021,3424,Newtonbrook West (036)
3483,2021,5083,Church-Wellesley (167)
3484,2021,1,Annex (095)
3485,2021,101,South Riverdale (070)
3486,2021,59,NSA (NSA)
3487,2021,1,Agincourt South-Malvern West (128)
3488,2021,1113,Yonge-Bay Corridor (170)
3489,2021,30,York University Heights (027)
3490,2021,5,Fort York-Liberty Village (163)
3491,2021,5,Kensington-Chinatown (078)
3492,2021,4058,York University Heights (027)
3493,2021,24,Bridle Path-Sunnybrook-York Mills (041)
3494,2021,1,Dufferin Grove (083)
3495,2021,3258,Black Creek (024)
3496,2021,31,Englemount-Lawrence (032)
3497,2021,69,Downtown Yonge East (168)
3498,2021,779,Pelmo Park-Humberlea (023)
3499,2021,1296,Newtonbrook East (050)
3500,2021,1,Palmerston-Little Italy (080)
3501,2021,1,Corso Italia-Davenport (092)
3502,2021,1920,Yorkdale-Glen Park (031)
3503,2021,3552,Wellington Place (164)
3504,2021,1,Mount Olive-Silverstone-Jamestown (002)
3505,2021,20,Yorkdale-Glen Park (031)
3506,2021,1,West Queen West (162)
3507,2021,1,Bendale-Glen Andrew (156)
3508,2021,2,Bendale-Glen Andrew (156)
3509,2021,1204,East Willowdale (152)
3510,2021,701,Downtown Yonge East (168)
3511,2021,1,Kensington-Chinatown (078)
3512,2021,1,St Lawrence-East Bayfront-The Islands (166)
3513,2021,12,Bedford Park-Nortown (039)
3514,2021,3636,Kensington-Chinatown (078)
3515,2021,1,Etobicoke City Centre (159)
3516,2021,900,Centennial Scarborough (133)
3517,2021,5,Wexford/Maryvale (119)
3518,2021,1,Mount Olive-Silverstone-Jamestown (002)
3519,2021,1864,Humber Summit (021)
3520,2021,1,Eglinton East (138)
3521,2021,1,Junction-Wallace Emerson (171)
3522,2021,5,Annex (095)
3523,2021,1883,Humbermede (022)
3524,2021,2,Kensington-Chinatown (078)
3525,2021,1,Bridle Path-Sunnybrook-York Mills (041)
3526,2021,1,Wexford/Maryvale (119)
3527,2021,6,Kennedy Park (124)
3528,2021,6786,West Hill (136)
3529,2021,1,St Lawrence-East Bayfront-The Islands (166)
3530,2021,1,Dorset Park (126)
3531,2021,3301,Woburn North (142)
3532,2021,577,West Rouge (143)
3533,2021,4,Malvern East (146)
3534,2021,1686,Eglinton East (138)
3535,2021,2614,Scarborough Village (139)
3536,2021,7,NSA (NSA)
3537,2021,1533,Cliffcrest (123)
3538,2021,579,Bendale South (157)
3539,2021,936,Highland Creek (134)
3540,2021,837,Guildwood (140)
3541,2021,1,East L'Amoreaux (148)
3542,2021,1621,Bendale-Glen Andrew (156)
3543,2021,2,Birchcliffe-Cliffside (122)
3544,2021,9,Fort York-Liberty Village (163)
3545,2021,1935,Morningside (135)
3546,2021,1,Agincourt South-Malvern West (128)
3547,2021,1,Malvern West (145)
3548,2021,2,Wellington Place (164)
3549,2021,1358,Parkwoods-O'Connor Hills (149)
3550,2021,10,Fort York-Liberty Village (163)
3551,2021,250,Banbury-Don Mills (042)
3552,2021,2,Weston (113)
3553,2021,2053,Don Valley Village (047)
3554,2021,2909,Bay-Cloverhill (169)
3555,2021,1,Elms-Old Rexdale (005)
3556,2021,985,Pleasant View (046)
3557,2021,2460,Harbourfront-CityPlace (165)
3558,2021,1,Pelmo Park-Humberlea (023)
3559,2021,3,Lawrence Park North (105)
3560,2021,1,South Riverdale (070)
3561,2021,1,York University Heights (027)
3562,2021,801,Bayview Woods-Steeles (049)
3563,2021,1,Parkwoods-O'Connor Hills (149)
3564,2021,3772,Glenfield-Jane Heights (025)
3565,2021,1224,Hillcrest Village (048)
3566,2021,1,Yonge-Eglinton (100)
3567,2021,97,Lawrence Park South (103)
3568,2021,1191,Victoria Village (043)
3569,2021,1,North Riverdale (068)
3570,2021,1,Yonge-Bay Corridor (170)
3571,2021,199,Bridle Path-Sunnybrook-York Mills (041)
3572,2021,22,Kensington-Chinatown (078)
3573,2021,2002,Westminster-Branson (035)
3574,2021,2,Kensington-Chinatown (078)
3575,2021,14,Fort York-Liberty Village (163)
3576,2021,803,Downsview (155)
3577,2021,1071,St.Andrew-Windfields (040)
3578,2021,2,Wellington Place (164)
3579,2021,1087,Bathurst Manor (034)
3580,2021,13,Leaside-Bennington (056)
3581,2021,4,Harbourfront-CityPlace (165)
3582,2021,2236,Willowdale West (037)
3583,2021,11,St.Andrew-Windfields (040)
3584,2021,3,Church-Wellesley (167)
3585,2021,2037,Clanton Park (033)
3586,2021,4,Flemingdon Park (044)
3587,2021,15,South Parkdale (085)
3588,2021,1,Rockcliffe-Smythe (111)
3589,2021,15,NSA (NSA)
3590,2021,7405,Yonge-Bay Corridor (170)
3591,2021,15,NSA (NSA)
3592,2021,1877,Bayview Village (052)
3593,2021,2,Rosedale-Moore Park (098)
3594,2021,928,Avondale (153)
3595,2021,12,Bridle Path-Sunnybrook-York Mills (041)
3596,2021,2231,Henry Farm (053)
3597,2021,4,Englemount-Lawrence (032)
3598,2021,3,Newtonbrook East (050)
3599,2021,2162,Fenside-Parkwoods (150)
3600,2021,6,Fort York-Liberty Village (163)
3601,2022,61,O'Connor-Parkview (054)
3602,2022,3189,Dorset Park (126)
3603,2022,2,NSA (NSA)
3604,2022,1070,Eglinton East (138)
3605,2022,26,Tam O'Shanter-Sullivan (118)
3606,2022,1,Bendale-Glen Andrew (156)
3607,2022,26,Victoria Village (043)
3608,2022,663,Cliffcrest (123)
3609,2022,3689,Clairlea-Birchmount (120)
3610,2022,1,L'Amoreaux West (147)
3611,2022,2603,Oakridge (121)
3612,2022,1,Bedford Park-Nortown (039)
3613,2022,2185,Morningside Heights (144)
3614,2022,946,West Rouge (143)
3615,2022,3,Hillcrest Village (048)
3616,2022,410,NSA (NSA)
3617,2022,3490,Agincourt South-Malvern West (128)
3618,2022,1546,East L'Amoreaux (148)
3619,2022,1524,Malvern West (145)
3620,2022,4,Pleasant View (046)
3621,2022,1694,Milliken (130)
3622,2022,1773,L'Amoreaux West (147)
3623,2022,2,West Hill (136)
3624,2022,20,Agincourt South-Malvern West (128)
3625,2022,10,Centennial Scarborough (133)
3626,2022,17,Morningside (135)
3627,2022,1379,Agincourt North (129)
3628,2022,2,Henry Farm (053)
3629,2022,2502,Malvern East (146)
3630,2022,27,Dorset Park (126)
3631,2022,826,Steeles (116)
3632,2022,1,Woburn North (142)
3633,2022,3,The Beaches (063)
3634,2022,8,Highland Creek (134)
3635,2022,2417,Tam O'Shanter-Sullivan (118)
3636,2022,1,Woodbine Corridor (064)
3637,2022,1,Little Portugal (084)
3638,2022,1,Centennial Scarborough (133)
3639,2022,825,Highland Creek (134)
3640,2022,1655,Eglinton East (138)
3641,2022,2131,Scarborough Village (139)
3642,2022,1761,Cliffcrest (123)
3643,2022,1,Islington (158)
3644,2022,2,Eglinton East (138)
3645,2022,3348,Woburn North (142)
3646,2022,7,Dorset Park (126)
3647,2022,6484,West Hill (136)
3648,2022,1,O'Connor-Parkview (054)
3649,2022,1,Agincourt South-Malvern West (128)
3650,2022,1,Danforth East York (059)
3651,2022,1,Humber Bay Shores (161)
3652,2022,78,St Lawrence-East Bayfront-The Islands (166)
3653,2022,15,NSA (NSA)
3654,2022,11,Dorset Park (126)
3655,2022,2051,Humber Bay Shores (161)
3656,2022,1318,Eringate-Centennial-West Deane (011)
3657,2022,2,South Parkdale (085)
3658,2022,1153,Alderwood (020)
3659,2022,2422,Stonegate-Queensway (016)
3660,2022,1,Fort York-Liberty Village (163)
3661,2022,5317,Etobicoke City Centre (159)
3662,2022,755,Markland Wood (012)
3663,2022,1,Old East York (058)
3664,2022,1,Wellington Place (164)
3665,2022,81,Eringate-Centennial-West Deane (011)
3666,2022,842,Kingsway South (015)
3667,2022,1,Mount Dennis (115)
3668,2022,160,Willowridge-Martingrove-Richview (007)
3669,2022,2417,Islington (158)
3670,2022,995,Etobicoke West Mall (013)
3671,2022,38,NSA (NSA)
3672,2022,936,Edenbridge-Humber Valley (009)
3673,2022,2438,Mimico-Queensway (160)
3674,2022,2116,New Toronto (018)
3675,2022,1,Centennial Scarborough (133)
3676,2022,661,Princess-Rosethorn (010)
3677,2022,1618,Long Branch (019)
3678,2022,11,Dorset Park (126)
3679,2022,2,South Parkdale (085)
3680,2022,1,Beechborough-Greenbrook (112)
3681,2022,10,Dorset Park (126)
3682,2022,1217,Rexdale-Kipling (004)
3683,2021,1,Islington (158)
3684,2022,1038,Thistletown-Beaumond Heights (003)
3685,2022,144,NSA (NSA)
3686,2022,133,Edenbridge-Humber Valley (009)
3687,2022,783,Humber Heights-Westmount (008)
3688,2022,1,The Beaches (063)
3689,2022,1,Pelmo Park-Humberlea (023)
3690,2022,1,Etobicoke City Centre (159)
3691,2022,7443,West Humber-Clairville (001)
3692,2022,1725,Willowridge-Martingrove-Richview (007)
3693,2022,4056,Mount Olive-Silverstone-Jamestown (002)
3694,2022,2539,Kingsview Village-The Westway (006)
3695,2022,1,New Toronto (018)
3696,2022,1,Weston (113)
3697,2022,20,Eringate-Centennial-West Deane (011)
3698,2022,1055,Elms-Old Rexdale (005)
3699,2022,2,Kensington-Chinatown (078)
3700,2022,1,Rockcliffe-Smythe (111)
3701,2022,1,Maple Leaf (029)
3702,2022,533,Englemount-Lawrence (032)
3703,2022,3940,York University Heights (027)
3704,2022,1987,Clanton Park (033)
3705,2021,2,Clairlea-Birchmount (120)
3706,2022,1,Trinity-Bellwoods (081)
3707,2022,1567,Humbermede (022)
3708,2022,1,High Park-Swansea (087)
3709,2022,2287,Roncesvalles (086)
3710,2021,5,Wellington Place (164)
3711,2022,1,Cliffcrest (123)
3712,2021,2,Hillcrest Village (048)
3713,2022,5,Leaside-Bennington (056)
3714,2022,6,Dorset Park (126)
3715,2021,1,Bendale-Glen Andrew (156)
3716,2022,4224,Oakdale-Beverley Heights (154)
3717,2021,1,Rosedale-Moore Park (098)
3718,2022,957,Pleasant View (046)
3719,2022,1,Fort York-Liberty Village (163)
3720,2021,1,Brookhaven-Amesbury (030)
3721,2022,1,Highland Creek (134)
3722,2021,9,St Lawrence-East Bayfront-The Islands (166)
3723,2022,1073,Hillcrest Village (048)
3724,2022,6,Stonegate-Queensway (016)
3725,2021,3,Forest Hill North (102)
3726,2022,3,Pelmo Park-Humberlea (023)
3727,2021,1,Morningside Heights (144)
3728,2022,16,Bridle Path-Sunnybrook-York Mills (041)
3729,2022,575,South Parkdale (085)
3730,2021,2,Keelesdale-Eglinton West (110)
3731,2022,4,Dorset Park (126)
3732,2021,1,Dufferin Grove (083)
3733,2022,1987,Bayview Village (052)
3734,2022,61,Rockcliffe-Smythe (111)
3735,2021,2,Beechborough-Greenbrook (112)
3736,2022,35,NSA (NSA)
3737,2021,2,The Beaches (063)
3738,2022,1409,Parkwoods-O'Connor Hills (149)
3739,2022,61,Humber Bay Shores (161)
3740,2021,1,Thistletown-Beaumond Heights (003)
3741,2022,4,Islington (158)
3742,2021,1,Westminster-Branson (035)
3743,2022,1,Newtonbrook East (050)
3744,2022,935,Lambton Baby Point (114)
3745,2021,1,York University Heights (027)
3746,2022,67,York University Heights (027)
3747,2021,5,St Lawrence-East Bayfront-The Islands (166)
3748,2022,1032,St.Andrew-Windfields (040)
3749,2022,146,Junction Area (090)
3750,2021,1,Weston (113)
3751,2022,3485,Black Creek (024)
3752,2021,1,Guildwood (140)
3753,2022,156,Bridle Path-Sunnybrook-York Mills (041)
3754,2022,2918,High Park-Swansea (087)
3755,2021,2,Moss Park (073)
3756,2022,1,Mount Olive-Silverstone-Jamestown (002)
3757,2021,1,Junction-Wallace Emerson (171)
3758,2022,1,Lawrence Park North (105)
3759,2022,867,Maple Leaf (029)
3760,2021,7,Agincourt South-Malvern West (128)
3761,2022,1,Weston (113)
3762,2021,1,Oakridge (121)
3763,2022,1865,Fenside-Parkwoods (150)
3764,2022,1,Forest Hill South (101)
3765,2022,291,NSA (NSA)
3766,2021,1,Woodbine Corridor (064)
3767,2022,2105,Humber Summit (021)
3768,2021,1,Flemingdon Park (044)
3769,2022,1,High Park-Swansea (087)
3770,2022,1,Yorkdale-Glen Park (031)
3771,2021,2,New Toronto (018)
3772,2021,1,South Riverdale (070)
3773,2022,1832,Henry Farm (053)
3774,2021,1,Fenside-Parkwoods (150)
3775,2022,1493,Downsview (155)
3776,2022,490,Weston-Pelham Park (091)
3777,2022,145,NSA (NSA)
3778,2021,1,Pleasant View (046)
3779,2021,1163,NSA (NSA)
3780,2022,1,Brookhaven-Amesbury (030)
3781,2022,1260,Rustic (028)
3782,2022,4320,Banbury-Don Mills (042)
3783,2021,1,NSA (NSA)
3784,2021,8,Lansing-Westgate (038)
3785,2022,611,Pelmo Park-Humberlea (023)
3786,2022,1,Junction Area (090)
3787,2022,1,L'Amoreaux West (147)
3788,2021,2,Annex (095)
3789,2021,2,Broadview North (057)
3790,2022,3657,Glenfield-Jane Heights (025)
3791,2022,1,Willowridge-Martingrove-Richview (007)
3792,2022,889,Victoria Village (043)
3793,2021,4,Etobicoke City Centre (159)
3794,2021,1,York University Heights (027)
3795,2022,6,Yorkdale-Glen Park (031)
3796,2022,1,Weston-Pelham Park (091)
3797,2022,3,Wexford/Maryvale (119)
3798,2021,2,Weston-Pelham Park (091)
3799,2021,2,Victoria Village (043)
3800,2022,432,NSA (NSA)
3801,2022,1,Islington (158)
3802,2022,656,Bayview Woods-Steeles (049)
3803,2021,1,Blake-Jones (069)
3804,2021,1,Glenfield-Jane Heights (025)
3805,2022,2,Lawrence Park South (103)
3806,2022,68,Pelmo Park-Humberlea (023)
3807,2022,1,North St.James Town (074)
3808,2021,2,Newtonbrook West (036)
3809,2021,2,Stonegate-Queensway (016)
3810,2022,1095,Bathurst Manor (034)
3811,2022,1262,Keelesdale-Eglinton West (110)
3812,2022,1,O'Connor-Parkview (054)
3813,2021,6,Bay-Cloverhill (169)
3814,2021,1,Yonge-Doris (151)
3815,2022,1463,Bedford Park-Nortown (039)
3816,2022,2121,Brookhaven-Amesbury (030)
3817,2022,2,Old East York (058)
3818,2021,1,Old East York (058)
3819,2021,1,Parkwoods-O'Connor Hills (149)
3820,2022,1,Oakdale-Beverley Heights (154)
3821,2022,1571,Beechborough-Greenbrook (112)
3822,2022,1,Leaside-Bennington (056)
3823,2021,1,Oakwood Village (107)
3824,2021,14,St Lawrence-East Bayfront-The Islands (166)
3825,2022,1237,Newtonbrook East (050)
3826,2022,1,Oakdale-Beverley Heights (154)
3827,2022,1,Ionview (125)
3828,2021,7,West Humber-Clairville (001)
3829,2021,3,Harbourfront-CityPlace (165)
3830,2022,287,Bridle Path-Sunnybrook-York Mills (041)
3831,2022,1,Kingsview Village-The Westway (006)
3832,2022,8,Dorset Park (126)
3833,2021,3,Kensington-Chinatown (078)
3834,2021,13,Black Creek (024)
3835,2022,3,Englemount-Lawrence (032)
3836,2022,878,Pelmo Park-Humberlea (023)
3837,2022,1,Yonge-Eglinton (100)
3838,2021,3,Humber Summit (021)
3839,2021,2,Trinity-Bellwoods (081)
3840,2022,1,Glenfield-Jane Heights (025)
3841,2022,3734,Weston (113)
3842,2022,64,Victoria Village (043)
3843,2021,1,Bedford Park-Nortown (039)
3844,2021,3,South Parkdale (085)
3845,2022,21,Bridle Path-Sunnybrook-York Mills (041)
3846,2022,2,Black Creek (024)
3847,2022,1266,Englemount-Lawrence (032)
3848,2022,1846,Yorkdale-Glen Park (031)
3849,2022,1046,East Willowdale (152)
3850,2022,1252,Yonge-Doris (151)
3851,2022,891,Lawrence Park North (105)
3852,2022,765,Downsview (155)
3853,2022,2,Downsview (155)
3854,2022,84,Lawrence Park North (105)
3855,2022,2220,Willowdale West (037)
3856,2022,628,St.Andrew-Windfields (040)
3857,2022,7,Newtonbrook West (036)
3858,2022,11,Dorset Park (126)
3859,2022,3591,Newtonbrook West (036)
3860,2022,1573,Lansing-Westgate (038)
3861,2022,1754,Westminster-Branson (035)
3862,2022,1240,York University Heights (027)
3863,2022,730,Avondale (153)
3864,2022,1,York University Heights (027)
3865,2022,1670,Wychwood (094)
3866,2021,1,Regent Park (072)
3867,2021,1,Danforth East York (059)
3868,2022,3,East Willowdale (152)
3869,2022,3,NSA (NSA)
3870,2021,4,Mount Olive-Silverstone-Jamestown (002)
3871,2022,534,Junction Area (090)
3872,2022,189,Roncesvalles (086)
3873,2022,2076,Don Valley Village (047)
3874,2022,686,Casa Loma (096)
3875,2021,1,Church-Wellesley (167)
3876,2022,1,Downsview (155)
3877,2022,729,Little Portugal (084)
3878,2022,36,The Beaches (063)
3879,2022,1,Junction-Wallace Emerson (171)
3880,2021,2,West Rouge (143)
3881,2022,1,Caledonia-Fairbank (109)
3882,2022,1,Highland Creek (134)
3883,2022,94,Taylor-Massey (061)
3884,2022,19,Forest Hill North (102)
3885,2021,143,Fort York-Liberty Village (163)
3886,2022,1761,Mount Dennis (115)
3887,2022,1,Dovercourt Village (172)
3888,2022,29,East End-Danforth (062)
3889,2022,1,Beechborough-Greenbrook (112)
3890,2021,3,Hillcrest Village (048)
3891,2022,29,Maple Leaf (029)
3892,2022,1,Keelesdale-Eglinton West (110)
3893,2022,57,Victoria Village (043)
3894,2022,1,Kensington-Chinatown (078)
3895,2021,5,Newtonbrook East (050)
3896,2022,5,Dorset Park (126)
3897,2022,5,Edenbridge-Humber Valley (009)
3898,2022,1,Malvern East (146)
3899,2022,1,Weston-Pelham Park (091)
3900,2021,1,West Queen West (162)
3901,2022,2414,Rockcliffe-Smythe (111)
3902,2022,1,Long Branch (019)
3903,2022,903,Bendale-Glen Andrew (156)
3904,2022,1,Bedford Park-Nortown (039)
3905,2021,4,Humber Bay Shores (161)
3906,2022,1,Mount Olive-Silverstone-Jamestown (002)
3907,2022,1161,Runnymede-Bloor West Village (089)
3908,2022,5,Fenside-Parkwoods (150)
3909,2022,1050,Caledonia-Fairbank (109)
3910,2021,1,Malvern West (145)
3911,2022,6,NSA (NSA)
3912,2022,1,Mount Olive-Silverstone-Jamestown (002)
3913,2022,1,Bendale South (157)
3914,2022,563,Forest Hill South (101)
3915,2021,1,Little Portugal (084)
3916,2022,1,Annex (095)
3917,2022,3,Kingsway South (015)
3918,2022,1,Agincourt South-Malvern West (128)
3919,2022,1,Corso Italia-Davenport (092)
3920,2021,3,West Hill (136)
3921,2022,1774,Briar Hill-Belgravia (108)
3922,2022,1175,Dufferin Grove (083)
3923,2022,1,Eglinton East (138)
3924,2022,2463,Harbourfront-CityPlace (165)
3925,2021,2,North Riverdale (068)
3926,2022,1150,Yorkdale-Glen Park (031)
3927,2022,684,Forest Hill North (102)
3928,2022,1495,Humewood-Cedarvale (106)
3929,2022,1,Humber Summit (021)
3930,2022,158,Yorkdale-Glen Park (031)
3931,2022,1907,Corso Italia-Davenport (092)
3932,2022,2261,Oakwood Village (107)
3933,2022,2,Dorset Park (126)
3934,2022,88,Englemount-Lawrence (032)
3935,2022,375,Junction-Wallace Emerson (171)
3936,2022,1,Wychwood (094)
3937,2022,2,Agincourt South-Malvern West (128)
3938,2022,1,Wychwood (094)
3939,2022,8,Parkwoods-O'Connor Hills (149)
3940,2022,1,South Riverdale (070)
3941,2022,1,Mimico-Queensway (160)
3942,2022,4440,Wexford/Maryvale (119)
3943,2022,1,Dufferin Grove (083)
3944,2022,1574,Palmerston-Little Italy (080)
3945,2022,341,Bendale South (157)
3946,2022,2035,Junction Area (090)
3947,2022,4,Junction-Wallace Emerson (171)
3948,2022,3092,Kennedy Park (124)
3949,2022,1,Clairlea-Birchmount (120)
3950,2021,1,Junction-Wallace Emerson (171)
3951,2022,3,University (079)
3952,2022,2474,Birchcliffe-Cliffside (122)
3953,2022,178,Rockcliffe-Smythe (111)
3954,2021,17,Kensington-Chinatown (078)
3955,2022,25,Harbourfront-CityPlace (165)
3956,2022,1,Weston-Pelham Park (091)
3957,2022,8,NSA (NSA)
3958,2021,1,Ionview (125)
3959,2022,2783,Wellington Place (164)
3960,2022,1,Pelmo Park-Humberlea (023)
3961,2022,2973,High Park North (088)
3962,2021,5,Bridle Path-Sunnybrook-York Mills (041)
3963,2022,3,Yonge-Bay Corridor (170)
3964,2022,2515,Ionview (125)
3965,2022,2680,Junction-Wallace Emerson (171)
3966,2021,1,High Park-Swansea (087)
3967,2022,99,Roncesvalles (086)
3968,2022,75,Weston-Pelham Park (091)
3969,2021,1,Willowdale West (037)
3970,2022,587,Dufferin Grove (083)
3971,2022,3,South Parkdale (085)
3972,2022,2607,West Queen West (162)
3973,2021,2,Tam O'Shanter-Sullivan (118)
3974,2022,1641,Weston-Pelham Park (091)
3975,2022,1,Westminster-Branson (035)
3976,2021,2,Harbourfront-CityPlace (165)
3977,2022,2063,Dovercourt Village (172)
3978,2022,1,Fort York-Liberty Village (163)
3979,2022,2035,Little Portugal (084)
3980,2022,9,Little Portugal (084)
3981,2022,1,St.Andrew-Windfields (040)
3982,2022,2532,Annex (095)
3983,2022,3134,Trinity-Bellwoods (081)
